id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32814024,7 train to visit New York City at your fingertips,246851284,Jose,Queens,Flushing,40.75747,-73.80868000000001,Entire home/apt,450,4,0,,,1,365
32814524,Quiet & Clean Living Room in Astoria,1888085,Paulina,Queens,Astoria,40.764520000000005,-73.92536,Shared room,35,1,11,30/04/19,2.66,1,11
32815390,Vinyl Studio for Music Lovers,9700935,Daniel,Queens,Astoria,40.75705,-73.90697,Entire home/apt,69,4,0,,,1,2
32835357,4mins to Manhattan Bound 7train; 10mins to LGA (1),247013511,Frank,Queens,Jackson Heights,40.75298,-73.87675,Private room,40,2,8,20/06/19,2.42,6,75
32837714,Private Room 15 min to Midtown Manhattan,100112994,Felix,Queens,Long Island City,40.75074,-73.93648,Private room,79,2,15,02/07/19,3.95,2,37
32838697,Habitación privada cerca aeropuerto la Guardia.,202350344,Diana Carolina,Queens,East Elmhurst,40.760909999999996,-73.88686,Private room,45,2,11,01/07/19,3.67,2,294
32841707,"Fresh, Spacious 2-Bed with Garage Parking",247064022,Sunny,Queens,Flushing,40.745509999999996,-73.82661999999999,Entire home/apt,189,3,10,01/07/19,2.68,1,51
32844039,New York Comfort Stay!,105225699,Serena,Queens,Flushing,40.76177,-73.79415,Entire home/apt,135,3,12,05/07/19,3.13,2,178
32844072,Private studio with balcony near LGA and Manhattan,80933709,Jacqueline,Queens,East Elmhurst,40.76292,-73.87906,Private room,55,3,2,22/06/19,2.0,2,37
32844884,Place like home,244217586,Rajwinder,Queens,Jamaica,40.70949,-73.79304,Entire home/apt,90,1,0,,,1,0
32845010,Private 2 Bedroom APT Close to City & Expressway.,139238261,Ilya,Queens,Fresh Meadows,40.735659999999996,-73.79059000000001,Entire home/apt,95,3,17,07/07/19,4.51,1,329
32845242,In the Heart of Astoria,111723,Kat,Queens,Ditmars Steinway,40.77248,-73.91665,Entire home/apt,140,2,1,06/05/19,0.47,1,3
32854456,Cozy Clean Clutter-free Apartment with Office,22171095,George & Diana,Queens,Astoria,40.76235,-73.92138,Entire home/apt,140,2,16,14/06/19,4.21,2,79
32865017,Quiet Private Room in Heart of Jamaica smoke ok!,141645843,Gedan,Queens,Jamaica,40.681,-73.79592,Private room,33,1,3,23/05/19,0.74,2,189
32865372,Casa Linda on Linden - 8 minutes to JFK Airport,3179866,Gonzalo And Nora,Queens,Jamaica,40.688159999999996,-73.78974000000001,Entire home/apt,170,3,8,17/06/19,2.79,2,336
32872437,Room in Astoria,145984241,Diego,Queens,Astoria,40.75492,-73.91548,Private room,100,4,0,,,1,114
32874857,Luxury Studio High Rise 10 mins from Times Sq NY!,247335568,Evelyn,Queens,Long Island City,40.74881,-73.94315999999999,Entire home/apt,130,3,1,10/05/19,0.5,7,24
32886967,Comfortable Single Room - 15min Manhattan,203890641,Vinicius,Queens,Ditmars Steinway,40.77558,-73.90941,Private room,50,3,13,24/06/19,3.71,2,220
32890647,Comfy Sofa Bed in Living Room,17827404,Erdi,Queens,Astoria,40.76449,-73.91996,Shared room,30,1,7,28/06/19,4.12,1,320
32894721,COZY NYC!!!,206695257,Ronald,Queens,Queens Village,40.71324,-73.73318,Private room,70,1,4,23/06/19,1.6,1,88
32901262,"Chabla Residence. The perfect stay, when away",247538066,Edwin,Queens,Jackson Heights,40.75196,-73.86893,Entire home/apt,260,2,14,02/07/19,5.0,1,32
32917795,2 bathrooms; 10mins LGA: 4mins 7train (2),247013511,Frank,Queens,Jackson Heights,40.75093,-73.87507,Private room,45,2,7,19/06/19,1.74,6,64
32918155,Modern Cozy-4mins to 7train; 30mins to City (3),247013511,Frank,Queens,Jackson Heights,40.75157,-73.87639,Private room,45,2,6,17/06/19,1.54,6,66
32919210,"Private room,1 min from Subway,20 min to Manhattan",245258532,Elena,Queens,Kew Gardens,40.713,-73.83100999999999,Private room,45,2,16,05/07/19,4.1,2,6
32920030,"Homely shared living room,1 min from Subway(E,F).",245258532,Elena,Queens,Kew Gardens,40.71222,-73.83296999999999,Shared room,35,2,2,24/06/19,2.0,2,34
32929482,Brand new renovated retreat 5 min from JFK!,46789694,Tapashi,Queens,Springfield Gardens,40.66648,-73.7526,Private room,65,1,28,30/06/19,7.85,2,340
32935473,Private room in Astoria... 20 min to the city.,90043913,Yudum,Queens,Ditmars Steinway,40.77205,-73.91759,Private room,55,2,8,07/07/19,2.26,2,110
32936990,Private Loft - WALKING DISTANCE to JFK and Casino,211303730,Raj,Queens,South Ozone Park,40.67425,-73.82231,Entire home/apt,115,1,23,22/06/19,5.95,1,66
32939925,1920's Historic Home near JFK and LGA Airport,33832598,Doreshia,Queens,Jamaica,40.69911,-73.78196,Entire home/apt,122,2,3,08/07/19,3.0,1,81
32940875,3blocks to 7 train-30mins to City Exploration (4),247013511,Frank,Queens,Jackson Heights,40.75091,-73.87612,Private room,39,2,22,21/06/19,5.64,6,58
32942632,Jackson Heights coziest private room,229637274,Sonia,Queens,Elmhurst,40.74642,-73.88044000000001,Private room,30,1,15,03/07/19,4.84,2,135
32944408,Private Room Aprtmnt shared 12 mins from Manhattan,217484432,Dion,Queens,Ditmars Steinway,40.77726,-73.90689,Private room,115,1,7,10/06/19,2.26,2,304
32957830,Private place. Close to everything NY has to offer,248021206,Alen,Queens,Glendale,40.7071,-73.86482,Private room,50,1,0,,,1,177
32959315,Luxury 3 BR loft for the ideal NYC experience!,150273801,Angie,Queens,Glendale,40.705040000000004,-73.86933,Entire home/apt,131,3,11,18/06/19,2.87,1,319
32959357,cozy bedroom,56265076,Andrea,Queens,Kew Gardens Hills,40.7201,-73.81043000000001,Private room,50,7,0,,,2,0
32959453,Vibrant Apartment By The Beach,2361627,Will,Queens,Rockaway Beach,40.58532,-73.81687,Entire home/apt,66,7,2,14/05/19,0.85,1,0
32989626,Very nice room - 15min away to Manhattan,248272030,Anissa,Queens,Woodside,40.74299,-73.90295,Private room,50,7,4,27/05/19,2.07,1,225
32989719,Luxe Long Island City Space Minutes From Manhattan,60275401,Joel,Queens,Long Island City,40.75038,-73.93904,Private room,89,1,12,23/06/19,7.2,1,288
32990282,Private room in Astoria... 20 min to the city.,30698503,Sherry,Queens,Ditmars Steinway,40.772529999999996,-73.91476,Private room,80,7,3,21/06/19,1.55,1,352
32991664,Private room with a balcony on the water,161135042,Valerie,Queens,Long Island City,40.745290000000004,-73.95753,Private room,200,1,1,22/03/19,0.28,1,0
33008059,"温馨小宅,安静干净,环境优美!",140630987,Jiali,Queens,Flushing,40.75977,-73.81289,Private room,75,1,10,15/06/19,2.94,6,126
33010913,Wonderful bedroom,248444631,Jehan,Queens,Ridgewood,40.699059999999996,-73.89871,Private room,70,1,0,,,1,127
33011581,Clean and warm place,139705987,Luz,Queens,East Elmhurst,40.76247,-73.86092,Private room,55,2,16,01/07/19,4.36,1,158
33023192,Retro room in Astoria - 15m to Manhattan,248555214,Michelle,Queens,Astoria,40.765159999999995,-73.92758,Private room,85,2,13,28/06/19,3.79,2,13
33036559,"Homey, large space 15 mins from Mid Town Manhat!",43063099,Aida,Queens,Astoria,40.7637,-73.9238,Private room,42,7,0,,,1,0
33038003,HOSTEL MY REFUGE PAISA,248654228,Albeiro Y Katalina,Queens,East Elmhurst,40.76362,-73.88163,Private room,35,1,3,23/06/19,0.78,4,150
33038266,Spacious Room in Chill Ridgewood Avail. Sept - Oct,216310452,Jorge,Queens,Ridgewood,40.70078,-73.9072,Private room,60,35,1,02/04/19,0.3,1,64
33039061,"✨Unique space, private bath, close to subway!",18869247,Jillian,Queens,Ridgewood,40.701029999999996,-73.91018000000001,Private room,80,2,9,02/07/19,3.1,1,53
33046072,Large 2 Bed Woodside apt 10 Minutes from Manhattan,154525001,Rumana & Dan,Queens,Woodside,40.74443,-73.90885,Entire home/apt,125,1,14,23/06/19,3.68,1,288
33047896,Charming and homie Sunnyside apartment,3141293,Camila,Queens,Sunnyside,40.747370000000004,-73.9143,Entire home/apt,100,6,0,,,1,10
33061842,"Cozy house , very quiet , clean room !",140630987,Jiali,Queens,Flushing,40.77078,-73.82615,Private room,60,1,13,23/06/19,4.94,6,125
33067318,A very conducive private area near to train statn,248856446,Bilikis,Queens,Rockaway Beach,40.58891,-73.80181,Private room,50,1,1,26/05/19,0.67,1,179
33068174,Home,25370675,Geovanny,Queens,Elmhurst,40.73247,-73.8768,Private room,443,1,0,,,1,365
33069555,Hermoso Cuarto para compartir en familia,248714625,Janneth,Queens,East Elmhurst,40.75985,-73.88233000000001,Shared room,70,1,1,26/04/19,0.41,1,89
33077121,Bright and Spacious Queens Townhouse,4037192,Lukasz,Queens,Middle Village,40.72355,-73.87456,Entire home/apt,100,30,1,31/05/19,0.77,1,323
33086413,Beautiful  one bedroom in Astoria NY private Room,65887955,Mike,Queens,Astoria,40.76475,-73.90918,Private room,69,3,0,,,1,73
33094622,BEAUTIFUL 1 BED ROOM 10 MINS FROM JFK,29349060,Ode,Queens,St. Albans,40.6853,-73.76814,Private room,55,1,12,18/06/19,3.13,3,180
33096564,Tu Tranquilidad no tiene precio,182434290,Ana Maria,Queens,Ditmars Steinway,40.77134,-73.91328,Private room,52,1,5,23/05/19,1.6,2,188
33102485,Exclusive Dream room 8 mins from JFK Smoking OK!,141645843,Gedan,Queens,Jamaica,40.68093,-73.79713000000001,Private room,45,1,9,06/07/19,2.67,2,113
33108984,Entire spacious 1 bd apt. Easy commute to City.,244371444,Nicole,Queens,Sunnyside,40.743829999999996,-73.92331999999999,Entire home/apt,130,13,0,,,1,0
33110021,Big private room,211906172,Sercan,Queens,Rego Park,40.724070000000005,-73.86585,Private room,70,4,0,,,1,365
33113865,Small room for only you :),140630987,Jiali,Queens,Flushing,40.76897,-73.82728,Private room,39,1,27,05/07/19,8.62,6,133
33116655,Very quite and convenient location.,38604449,Pasang,Queens,Woodside,40.75563,-73.90493000000001,Private room,50,2,1,11/05/19,0.51,2,262
33119863,Queens Studio.,42540127,Tio,Queens,Bayside,40.77067,-73.78278,Entire home/apt,55,2,37,08/07/19,10.37,1,6
33120664,"Beautiful Cozy Bedroom In Astoria, NYC",86190506,Daniel,Queens,Astoria,40.75698,-73.91362,Private room,65,3,8,07/07/19,3.48,1,71
33127307,COZY 1 BED ROOM 10 MINS FROM JFK AND TRAIN STATION,29349060,Ode,Queens,St. Albans,40.68481,-73.76952,Private room,55,1,16,01/06/19,4.21,3,269
33127624,Exclusive home near JFK and Long Island Rail Road.,245002893,Christopher,Queens,Rosedale,40.66875,-73.73626999999999,Private room,70,1,3,02/06/19,1.11,2,180
33133321,Majestic Mansion LifeStyle :),74373729,Shah,Queens,Bayside,40.77811,-73.77069,Entire home/apt,2600,6,3,30/05/19,1.73,1,362
33151516,Best Hood in NYC. Private Bedroom in ASTORIA!!,1852219,Douglas And Juthamas,Queens,Astoria,40.7718,-73.91942,Private room,62,2,16,23/06/19,4.53,1,313
33153247,Comfortable quiet single room in beautiful Astoria,104796372,Eric,Queens,Astoria,40.77151,-73.93066,Private room,65,1,2,23/06/19,2.0,1,7
33154669,Center Located OneBedroom CloseTo LGA Train7/E/F,90131587,Yu Qun,Queens,Elmhurst,40.737159999999996,-73.87957,Entire home/apt,109,2,3,26/05/19,1.15,1,0
33157502,#2 Make yourself at home. (close to LGA and JFK),249649095,Tenzin,Queens,East Elmhurst,40.76132,-73.88192,Private room,53,2,16,21/06/19,4.49,1,79
33161019,"Treat yourself to Complete, Private Tranquility",249676515,Karen,Queens,Rosedale,40.65233,-73.72655999999999,Entire home/apt,80,2,1,15/06/19,1.0,1,176
33165620,Sunny studio in great location,249708372,Gabriel,Queens,Long Island City,40.75817,-73.92949,Entire home/apt,100,3,11,01/07/19,3.3,1,296
33168074,Homely Peaceful Apartment. Close to JFK,77393311,Edgar,Queens,Woodhaven,40.69567,-73.84949,Private room,50,2,7,31/05/19,2.0,1,174
33169141,Split level entire 2Bedroom Apt.,219333557,Rafael,Queens,East Elmhurst,40.76258,-73.86855,Entire home/apt,95,1,16,03/07/19,4.4,7,81
33191754,renovated sunnyside with NY city views,40949032,Ana,Queens,Sunnyside,40.74149,-73.92327,Entire home/apt,131,30,0,,,1,182
33217330,"Astoria Spacious Room 
All included,Great location",177673174,Arber,Queens,Astoria,40.76553,-73.91353000000001,Private room,80,2,0,,,1,0
33221080,"Convenient, Convenient and Comfortable",250115747,Ivy,Queens,Ridgewood,40.700559999999996,-73.9106,Private room,49,2,14,12/06/19,4.08,4,165
33221660,Comfy and Convenient Private Room,250115747,Ivy,Queens,Ridgewood,40.69935,-73.91043,Private room,44,2,10,24/06/19,3.13,4,128
33221933,Visitors Dream,250115747,Ivy,Queens,Ridgewood,40.70125,-73.91051,Private room,44,2,9,23/06/19,3.18,4,154
33223405,Royal Court,250149612,Claudia,Queens,Jamaica,40.669709999999995,-73.78583,Entire home/apt,300,1,11,07/07/19,3.27,1,319
33224321,Huge Apartment with Amazing City Views,13783103,Veronika,Queens,Ridgewood,40.70848,-73.9148,Entire home/apt,140,3,13,23/06/19,4.29,1,192
33237562,Luda and David Nest to share.,234588422,Luda,Queens,Sunnyside,40.74512,-73.91758,Entire home/apt,75,6,3,23/06/19,1.22,1,43
33241034,Sunny Bedroom in Ridgewood Apartment!,67373452,David,Queens,Ridgewood,40.69894,-73.90064,Private room,50,7,6,14/04/19,1.84,1,128
33243529,Astoria Bedroom 20 minutes away from the city,214329835,Rita,Queens,Ditmars Steinway,40.777609999999996,-73.90919,Private room,69,2,1,17/06/19,1.0,2,349
33254547,安静 干净 温暖的小屋,140630987,Jiali,Queens,Flushing,40.7603,-73.81428000000001,Private room,75,1,9,15/06/19,2.52,6,204
33254830,"10 min to Manhattan, no cleaning fee!",250413062,Jernej,Queens,Long Island City,40.74827,-73.94006,Private room,110,2,14,04/07/19,4.57,1,112
33269801,Gorgeous queen size oasis,105762561,Kim,Queens,Jamaica,40.69008,-73.78667,Private room,85,2,12,01/07/19,3.56,3,330
33273186,StudioAptWithSeparateKitchen-20min from Manhattan,6307153,Nobin,Queens,Sunnyside,40.746359999999996,-73.91748,Entire home/apt,71,2,5,19/06/19,3.19,1,0
33274701,PARADISE HOME,227195925,Magda,Queens,Howard Beach,40.65278,-73.84289,Entire home/apt,165,1,0,,,1,323
33291824,Nice and Cozy 2 bedrooms apartment near Manhattan,209569701,Beatriz,Queens,Long Island City,40.75464,-73.94107,Entire home/apt,190,4,7,13/06/19,2.56,1,255
33310325,Flushing entire apartment in prime location,215556105,Kay,Queens,Flushing,40.76695,-73.81638000000001,Entire home/apt,250,7,0,,,3,174
33313341,Spectacular apartment in Astoria near everywhere,151780315,Jose,Queens,Ditmars Steinway,40.78096,-73.91282,Private room,70,2,0,,,1,0
33331140,"SKY VIEW 1 BEDROOM, 1 MIN TO SUBWAY",85518733,Vivivn,Queens,Long Island City,40.746970000000005,-73.94131,Entire home/apt,135,4,0,,,1,0
33340216,Classic modern bedroom-close to everything,215556105,Kay,Queens,Flushing,40.767340000000004,-73.81789,Private room,60,1,3,01/05/19,0.96,3,84
33344728,"Don't miss this BRIGHT, SUNNY getaway in Queens",33151563,Regine,Queens,Flushing,40.763529999999996,-73.82381,Entire home/apt,70,2,1,22/04/19,0.38,2,0
33348709,Lucio's Room #3 a unos  minutos del JFK y LGA,214738765,Lucio,Queens,Richmond Hill,40.69668,-73.83138000000001,Private room,75,1,31,07/07/19,9.21,3,89
33348910,Spacious bright bedroom w/4 windows,215556105,Kay,Queens,Flushing,40.76699,-73.81636,Private room,75,1,10,06/07/19,3.13,3,89
33359522,Spacious Room with Balcony,14810989,Maria,Queens,Woodside,40.74402,-73.89698,Private room,55,5,8,28/05/19,2.86,1,162
33361338,Astória Queens  Bedroom close to the Subway M  R .,251166866,Marcia,Queens,Astoria,40.76027,-73.90768,Private room,60,1,6,05/07/19,1.91,1,323
33361856,"Private Room 2 min to Train, TONS of Natural Light",244171850,Jocelyn,Queens,Ridgewood,40.70154,-73.90751999999999,Private room,47,30,0,,,10,365
33362260,Cozy Brand New Private Room - Steps from M Train,244171850,Jocelyn,Queens,Ridgewood,40.70302,-73.9063,Private room,47,30,0,,,10,365
33363704,Private Room in Prime Location - Newly Renovated,244171850,Jocelyn,Queens,Ridgewood,40.701029999999996,-73.90613,Private room,47,30,0,,,10,365
33367953,Comfy and cozy room 20 mins away from Manhattan.,219891232,Yurany,Queens,Elmhurst,40.74326,-73.88911999999999,Private room,45,2,16,29/06/19,5.05,1,32
33368771,CHIC ASTORIA STUDIO**Near Subway**15minToCity,24201188,Monika,Queens,Astoria,40.75967,-73.91601999999999,Entire home/apt,109,14,1,30/06/19,1.0,2,52
33373002,KEW GARDEN HILLS BEST.,251413755,Jc,Queens,Flushing,40.7384,-73.83051999999999,Entire home/apt,132,30,0,,,1,342
33375266,"Cozy private room, walking distance from LGA, RM-3",187822288,Zahir,Queens,East Elmhurst,40.77069,-73.87286,Private room,55,1,27,24/06/19,8.44,5,171
33388458,"Cozy Private Room, Walking Distance From LGA, Rm 4",187822288,Zahir,Queens,East Elmhurst,40.769459999999995,-73.87138,Private room,55,1,24,20/06/19,7.13,5,168
33389288,"Cozy Private Room, Walking Distance From LGA, Rm 5",187822288,Zahir,Queens,East Elmhurst,40.770509999999994,-73.87344,Private room,55,1,22,19/06/19,6.47,5,162
33389926,"Cozy Private Room, Walking Distance From LGA, Rm 6",187822288,Zahir,Queens,East Elmhurst,40.77102,-73.87286999999999,Private room,55,1,42,24/06/19,12.12,5,153
33397908,Sunny apartment on L train in Bushwick/Ridgewood,30751157,Nick,Queens,Ridgewood,40.69945,-73.90771,Private room,89,3,4,02/06/19,1.88,1,68
33398320,Residence Near JFK (T1F/ TB4),145727343,Janelle,Queens,Jamaica,40.683240000000005,-73.79169,Private room,39,1,4,12/05/19,1.45,3,157
33404689,LUXURY APARTMENT,251640733,Tomasz,Queens,Glendale,40.70467,-73.86108,Entire home/apt,200,10,3,08/05/19,0.93,1,178
33405642,"干净卫生的环境房,欢迎订房",236355800,彼特,Queens,Forest Hills,40.72755,-73.85028,Private room,60,2,2,27/04/19,0.77,1,0
33405850,Private 1st Floor with all amenities. Not shared,220125576,Yogi,Queens,Ozone Park,40.68042,-73.85515,Entire home/apt,70,3,1,01/04/19,0.3,3,53
33421406,X-Large Private room in newly renovated apartment,10149317,Lana,Queens,Kew Gardens,40.71134,-73.8279,Private room,60,3,11,01/07/19,4.34,5,318
33423849,Private Room with Private Bathroom Newly Renovated,10149317,Lana,Queens,Kew Gardens,40.71042,-73.82911999999999,Private room,70,5,6,18/06/19,2.54,5,308
33430450,"HOTEL ROOM LIKE “L”
AFFORDABLE PRICE",59156312,Viviana,Queens,Woodhaven,40.68727,-73.86413,Private room,59,3,4,31/05/19,1.88,9,361
33430500,Cute room close to M train,66959637,Carmen,Queens,Ridgewood,40.70557,-73.90713000000001,Private room,55,7,0,,,2,290
33431994,Entire Cozy 3 Bedroom in private home,52577963,Mark,Queens,Woodhaven,40.694590000000005,-73.85081,Entire home/apt,150,5,0,,,6,121
33446581,Private Room by Bushwick with Piano & Guitar,251969263,Eunice,Queens,Ridgewood,40.70008,-73.89596,Private room,47,1,4,23/06/19,1.38,2,28
33449304,Treat Your self,84562269,Finely,Queens,Queens Village,40.71933,-73.7536,Private room,55,1,1,11/04/19,0.34,2,0
33449518,21min to Manhattan & Safe Neighborhood&PrivateRoom,238989521,Takatomo,Queens,Sunnyside,40.73872,-73.92678000000001,Private room,35,30,0,,,1,1
33451472,Large private bedroom 15 min from Manhattan,149312408,Kateryna And Tim,Queens,Astoria,40.76896,-73.92404,Private room,65,1,23,02/07/19,7.26,2,334
33469440,Apartment minutes from manhattan,252168489,Tianna,Queens,Jamaica Hills,40.71022,-73.79665,Entire home/apt,110,2,8,29/06/19,3.16,1,81
33469797,"NYC SWEET OASIS (POOL, PATIO,& OUTSIDE SPACE)",252171508,Lisa,Queens,Jamaica,40.67282,-73.77793,Entire home/apt,190,1,16,04/07/19,10.0,1,132
33470295,Convenient and comfy,36800675,Mandisa,Queens,Jamaica,40.68462,-73.77582,Entire home/apt,120,3,9,30/06/19,3.14,1,44
33471805,Comfortable Room with Private Bath - 15 min to JFK,252191305,Marion,Queens,Cambria Heights,40.6909,-73.73193,Private room,50,1,34,30/06/19,11.21,1,61
33475698,Germania's Deluxe Palace,252019224,Gladys Germania,Queens,Jamaica Estates,40.71668,-73.80588,Entire home/apt,250,1,13,30/06/19,4.15,1,359
33475840,Highclass clean and calm,247171817,Habiba,Queens,Sunnyside,40.74685,-73.91586,Private room,50,1,1,07/04/19,0.32,1,66
33492175,The beautiful room with your own bathroom,175370972,Young,Queens,Flushing,40.7577,-73.83519,Private room,65,1,13,22/06/19,4.06,1,36
33492234,Penthouse with Manhattan views,37273247,Gary,Queens,Maspeth,40.7289,-73.89803,Entire home/apt,130,2,4,30/06/19,1.88,1,338
33494804,Special!! Near NYC up to 4+ people,246194760,Noel,Queens,East Elmhurst,40.760090000000005,-73.88271,Private room,49,1,15,24/06/19,5.62,4,1
